id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,correoelec,latitud,longitud,fecha_alta
6764475,23005722517003912010028193S5,LITTLE CAESARS SUCURSAL REGION 226,COMESTIBLES Y ALIMENTOS INTERNACIONALES SA DE CV,722516,Restaurantes de autoservicio,6 a 10 personas,AVENIDA,KABÁH,AVENIDA,Centenario,AVENIDA,Felipe Carrillo Puerto,AVENIDA,Juan Escutia,40,,,REGION,226,,,,77516,23,Quintana Roo,5,Benito Juárez,1,Cancún                                                                                                        ,2625,7,CONTADOR@BERNY.COM.MX,21.18142653,-86.86457869,2016-10
9447475,23005722516002252000028193S9,LITTLE CAESARS SUCURSAL TULIPANES,COMESTIBLES Y ALIMENTOS INTERNACIONALES SA DE CV,722516,Restaurantes de autoservicio,6 a 10 personas,PROLONGACION,TULÚM,CALLE,Ninguno,OTRO(ESPECIFIQUE),NINGUNO,CALLE,Tulipanes,4,,,SUPERMANZANA,238,,,,77527,23,Quintana Roo,5,Benito Juárez,1,Cancún                                                                                                        ,1650,53,CONTADOR@BERNY.COM.MX,21.19152025,-86.83379039,2023-11
9456088,24028722516001723000004505S1,LITTLE CAESARS ACCESO NORTE,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ACCESO NORTE,CALLE,Ninguno,CALLE,San Javier,BOULEVARD,Río Santiago,421,5,,COLONIA,SAN ANTONIO,,,,78436,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,2037,17,JHERNANDEZM@GRUPOINLOSA.COM,22.17028178,-100.9613329,2023-11
3707291,24028722517000343010004505S7,LITTLE CAESARS GLORIETA CARRANZA,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,GLORIETA BOCANEGRA,CALLE,Alburquerque,CALLE,Artistas,CALLE,Gorriño y Arduengo,2380,,,COLONIA,POLANCO,,,,78220,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,312,19,JHERNANDEZM@GRUPOINLOSA.COM,22.14881241,-101.0147177,2014-12
6845650,24028722517002743011004505S6,LITTLE CAESARS HIMNO NACIONAL,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,AVENIDA,HIMNO NACIONAL,CALLE,Editores,CALLE,Independencia,CALLE,Verdi,4220,4,,COLONIA,HIMNO NACIONAL,,,,78280,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,1537,3,JHERNANDEZM@GRUPOINLOSA.COM,22.13551682,-100.9809639,2018-03
6813161,24028722517002733011004505S7,LITTLE CAESARS LA PAZ SENDERO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,JOSÉ DE GÁLVEZ,CALLE,Ignacio de Fanduas,CALLE,Avenida Benito Juárez,CALLE,Israel,155,,,COLONIA,ABASTOS,,,,78390,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,329A,51,JHERENANDEZM@GRUPOINLOSA.COM,22.13260975,-100.927554,2017-11
3705214,24028722517000372000000000S6,LITTLE CAESARS PIZZA,LITTLE CAESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,PROLONGACION,MUÑOZ,PRIVADA,PRIVADA DEL RIO,PRIVADA,CAMINO REAL A PINOS,CALLE,RINCONADA DE LAS FLORES,360,0,,COLONIA,FOVISSSTE,,,,78150,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,2662,51,,22.16276793,-101.0005723,2014-12
3708458,24028722517000163010004505S9,LITTLE CAESARS SUCURSAL B ANAYA,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,RICARDO B. ANAYA,CALLE,Fray Diego de Soria,CALLE,Baltazar Echave,CALLE,Pedro García,1901,10,,COLONIA,RICARDO B ANAYA,,,,78390,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,172A,60,JHERNANDEZM@GRUPOINLOSA.COM,22.14147106,-100.9285588,2010-07
3711991,24028722517000303011004505S1,LITTLE CAESARS SUCURSAL SAN LUIS 1 EL PASEO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,CALLE,LATERAL SALVADOR NAVA MARTÍNEZ,AVENIDA,Rosedal,AVENIDA,Rutilo Torres,CALLE,Pomex,435,,,COLONIA,CENTRAL,CENTRO Y PLAZA COMERCIAL,PLAZA EL PASEO,N,78399,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,2268,9,JHERNANDEZM@GRUPOINLOSA.COM,22.14169044,-100.9561934,2014-12
6773850,24035722517000823011004505S3,LITTLE CAESARS SUCURSAL SAN LUIS 4 SAN PEDRO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,31 a 50 personas,PRIVADA,AVENIDA CANALES,AVENIDA,San Pedro,PRIVADA,1A Cerrada de Canales,OTRO(ESPECIFIQUE),Sin Referencia,1400,,,COLONIA,QUINTAS DE DON ROBERTO,,,,78435,24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez                                                                                   ,1122,43,JHERNANDEZM@GRUPOINLOSA.COM,22.16791547,-100.9376754,2016-10
6765049,24028722517002713010004505S9,LITTLE CAESARS SUCURSAL SAN LUIS MUÑOZ,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,PROLONGACION,MUÑOZ,PRIVADA,Camino Real a Pinos,CALLE,Xilantro,CALLE,Rinconada de las Flores,360,,,COLONIA,DEL RIO,,,,78164,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí                                                                                               ,2662,51,JHERNANDEZM@GRUPOINLOSA.COM,22.16272441,-101.0005554,2016-10
6764779,24013722517000603010004505S6,LITTLE CAESARS SUCURSAL VALLES,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,VERACRUZ,CALLE,Juan Sarabia,CALLE,Manuel José Othón,CALLE,Tamaulipas,103,,,COLONIA,OBRERA,,,,79050,24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles                                                                                                 ,1303,5,JHERNANDEZM@GRUPOINLOSA.COM,21.98403503,-99.01011804,2016-10
6756865,25006722517002743010011463S1,LITTLE CAESARS PIZZA BARRANCOS SUC NO 24,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,GENERAL BENJAMÍN HILL,CALLE,ARTÍCULO 115,CALLE,ARTÍCULO 27,AVENIDA,MACARIO GAXIOLA,3582,1,,COLONIA,BARRANCOS INFONAVIT,,,,,25,Sinaloa,6,Culiacán,1,Culiacán Rosales                                                                                              ,323A,18,CRUZ.CORRAL@CAFREMAFOODS.COM,24.75776098,-107.4290028,2016-10
6773663,25006722517002773010011463S8,LITTLE CAESARS PIZZA CLOUTHIER SUC NO 15,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,MANUEL J. CLOUTHIER,CALLE,Ninguno,CALLE,Cerro de las Cumbres,AVENIDA,Cerro del Elefante,,,,FRACCIONAMIENTO,LOMA LINDA,,,,80177,25,Sinaloa,6,Culiacán,1,Culiacán Rosales                                                                                              ,1892,62,KENIA.GARCIA@CAFREMAFOODS.COM,24.77671109,-107.4071082,2016-10
6757002,25015722517000263010011463S3,LITTLE CAESARS PIZZA GUAMUCHIL SUC NO 23,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,NICOLÁS BRAVO,BOULEVARD,FRANCISCO LABASTIDA OCHOA,AVENIDA,SALVADOR ALVARADO,CARRETERA,CARRETERA A MOCORITO,0,,,COLONIA,JUAREZ,,,,,25,Sinaloa,15,Salvador Alvarado,1,Guamúchil                                                                                                     ,015A,49,CRUZ.CORRAL@CAFREMAFOODS.COM,25.45995725,-108.0767395,2016-10
6756869,25011722517000513010011463S0,LITTLE CAESARS PIZZA GUASAVE SUC 21,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,FRANCISCO GONZÁLEZ BOCANEGRA,CALLEJON,OLIVOS,AVENIDA,EDUCACIÓN,CALLE,NÚMERO 14,,,,COLONIA,LAS HUERTAS,CENTRO Y PLAZA COMERCIAL,PLAZA LAS GLORIAS,SN,,25,Sinaloa,11,Guasave,1,Guasave                                                                                                       ,644,27,CRUZ.CORRAL@CAFREMAFOODS.COM,25.55912605,-108.4706648,2016-10
6756996,25006722517002753010011463S0,LITTLE CAESARS PIZZA HUMAYA SUC NO 16,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,ENRIQUE FÉLIX CASTRO,BOULEVARD,ROTARISMO,AVENIDA,REPÚBLICA DE BRASIL,CALLE,INTERNACIONAL,2111,,,CIUDAD INDUSTRIAL,HUMAYA,,,,,25,Sinaloa,6,Culiacán,1,Culiacán Rosales                                                                                              ,3329,12,KENIA.GARCIA@CAFREMAFOODS.COM,24.82164075,-107.4097466,2016-10
6700070,25012722517001603010011463S6,LITTLE CAESARS PIZZA LA MARINA SUC NO 33,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,AVENIDA DE LA MARINA,CALLE,ALEJANDRO RÍOS ESPINOZA,AVENIDA,RAFAEL BUELNA TENORIO,CALLE,CAMPECHE,400,,,COLONIA,LA ALAMEDA,,,,,25,Sinaloa,12,Mazatlán,1,Mazatlán                                                                                                      ,1762,30,CRUZ.CORRAL@CAFREMA.COM,23.2457111,-106.4352787,2016-01
3812669,25006722516000133000011463S9,LITTLE CAESARS PIZZA LAS AMERICAS SUC NO 22,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,BOULEVARD DE LAS AMÉRICAS,CALLE,CALLE DEL CAPORAL,CALLE,NEPTUNO,BOULEVARD,LA HACIENDA,1162,,,COLONIA,VILLA UNIVERSIDAD,,,,,25,Sinaloa,6,Culiacán,1,Culiacán Rosales                                                                                              ,184A,4,KENIA.GARCIA@CAFREMAFOODS.COM,24.83540815,-107.3848202,2014-12
3799646,25001722516000033000011463S2,LITTLE CAESARS PIZZA LAS FUENTES SUC 27,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,10 DE MAYO,CALZADA,ADOLFO LÓPEZ MATEOS,CALLE,GENERAL IGNACIO ZARAGOZA,CALLE,FUENTE DE SATURNO,345,,,COLONIA,LAS FUENTES,CENTRO Y PLAZA COMERCIAL,LAS FUENTES,SN,,25,Sinaloa,1,Ahome,1,Los Mochis                                                                                                    ,46,12,CRUZ.CORRAL@CAFREMA.COM,25.8057324,-108.9827966,2014-12
6757088,25006722517002763010011463S9,LITTLE CAESARS PIZZA LAS TORRES SUC NO 26,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,ALCATRAZ,BOULEVARD,VAVIDAD,CALLE,PAPIRO,BOULEVARD,BOULEVARD DE LOS AZAHARES,4000,,,COLONIA,BUGAMBILIAS,,,,,25,Sinaloa,6,Culiacán,1,Culiacán Rosales                                                                                              ,5679,25,CRUZ.CORRAL@CAFREMAFOODS.COM,24.76717478,-107.4549298,2016-10
3810710,25006722516000103000011463S2,LITTLE CAESARS PIZZA LOLA BELTRAN SUC 20,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALZADA,LOLA BELTRÁN,BOULEVARD,ROLANDO ARJONA AMÁBILIS,BOULEVARD,CONQUISTADORES,OTRO(ESPECIFIQUE),NINGUNO,4379,,,COLONIA,LA CONQUISTA,,,,,25,Sinaloa,6,Culiacán,1,Culiacán Rosales                                                                                              ,6499,65,KENIA.GARCIA@CAFREMAFOODS.COM,24.81125531,-107.4393889,2014-12
3796514,25001722516000053000011463S0,LITTLE CAESARS PIZZA LOS MOCHIS SUC 11,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,ANTONIO ROSALES,BOULEVARD,CENTENARIO,CALLEJON,VARSOVIA,CALLE,GABRIEL LEYVA SOLANO,985,,,COLONIA,CENTRO,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,SN,,25,Sinaloa,1,Ahome,1,Los Mochis                                                                                                    ,347,2,CRUZ.CORRAL@CAFREMAFOODS.COM,25.78563124,-109.0032248,2014-12
6756967,25012722517001631010011463S7,LITTLE CAESARS PIZZA PLAZA SENDEROS SUC 34,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ÓSCAR PÉREZ ESCOBOSA,CARRETERA,INTERNACIONAL MÉXICO 15,CALLE,NINGUNO,CALLE,GUILLERMO KELLY,3416,,,COLONIA,FCO ALARCON INFONA,,,,,25,Sinaloa,12,Mazatlán,1,Mazatlán                                                                                                      ,1955,6,CRUZ.CORRAL@CAFREMA.COM,23.27287847,-106.4143202,2016-10
11669973,26019722517000333000011463S5,LITTLE CAESARS,CAFREMA FOODS SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,AVENIDA,LA CAMPANA,CALLE,LA ELIZA,CALLE,LA CALERA,AVENIDA,LA CAMPANA,0,,,COLONIA,VALLE DEL COBRE,,,,84620,26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea                                                                                     ,581,54,,30.99197976,-110.2792148,2024-11
8511021,26055722517000663000000000S9,LITTLE CAESARS,CORPORACION DE ALIMENTOS DE MEXICALI SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLEJON,NINGUNO,CALLE,26,CALLE,25,OTRO(ESPECIFIQUE),,,0,,COLONIA,JALISCO ,,,,83447,26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado                                                                                         ,751,1,,32.4464472,-114.7621251,2019-11
9247327,26055722516000403000037396S2,LITTLE CAESARS HERRADURA,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ÁLVARO OBREGÓN,CALLE,14,CALLE,15,CALLEJON,CAPITÁN CARLOS G  CALLES (INTERNACIONAL),26,,,COLONIA,VILLA COLONIAL,CENTRO Y PLAZA COMERCIAL,HERRADURA,SN,,26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado                                                                                         ,268,33,REYNALDO.GAMEZ@LCORAL.COM,32.47835918,-114.7641224,2020-04
3936430,26002722517000012000011463S1,LITTLE CAESARS PIZZA,CAFREMA FOODS SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,FEDERAL NUMERO 2,CALLE,VIGESIMA,AVENIDA,21,CALLE,21,0,1,,COLONIA,VILDOSOLA,,,,84267,26,Sonora,2,Agua Prieta,1,Agua Prieta                                                                                                   ,866,36,,31.31640238,-109.5417834,2010-07
6757230,26002722517000433010011463S9,LITTLE CAESARS PIZZA AGUA PRIETA SUC NO 6,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,FEDERAL NÚMERO 2,AVENIDA,21,CALLE,VIGÉSIMA,CALLE,21,2001,1,,COLONIA,VIDONSOLA,,,,,26,Sonora,2,Agua Prieta,1,Agua Prieta                                                                                                   ,866,36,KENIA.GARCIA@CAFREMAFOODS.COM,31.31642863,-109.5416506,2016-10
6454940,26017522110000051011011463S3,LITTLE CAESARS PIZZA CABORCA SUC 17,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,6 DE ABRIL,CALLE,7 (INGENIERO FERNANDO CELAYA GÓMEZ),BOULEVARD,BENITO JUÁREZ GARCÍA (8),AVENIDA,C,60,14,,COLONIA,CABORCA CENTRO,,,,,26,Sonora,17,Caborca,1,Heroica Caborca                                                                                               ,1424,2,CRUZ.CORRAL@CAFREMA.COM,30.71556689,-112.1491956,2010-07
3910033,26030722516000133000011463S8,LITTLE CAESARS PIZZA COLOSIO SUCURSAL 19,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,LUIS DONALDO COLOSIO MURRIETA,CALLE,HERRERÍAS,CALLE,DOCTOR DOMINGO OLIVARES,CALLE,PASEO DEL PARQUE,0,,,COLONIA,LAS GRANJAS,,,,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,2941,32,CRUZ.CORRAL@CAFREMA.COM,29.08287783,-110.9763823,2014-12
3877503,26030722516000183000011463S3,LITTLE CAESARS PIZZA DILA SUC 4,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,EDUARDO W VILLA,CALLE,BENITO JUÁREZ GARCÍA,BOULEVARD,JOSÉ MARÍA MORELOS Y PAVÓN,AVENIDA,UNO (ALFREDO EGUIARTE),349,,,COLONIA,BUGAMBILIA,,,,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,2443,42,CRUZ.CORRAL@CAFREMA.COM,29.11418753,-110.9531025,2010-07
3894416,26043722517000023010011463S2,LITTLE CAESARS PIZZA GARBANCERA SUC NO 14,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,RUÍZ CORTINES,CALLE,JOSÉ A. SOLÍS,CALLE,JUAN DE DIOS VELASCO B.,CALLE,ROVIROSA,911,,,COLONIA,MUNICIPAL,,,,,26,Sonora,43,Nogales,1,Heroica Nogales                                                                                               ,977,11,CRUZ.CORRAL@CAFREMA.COM,31.31580297,-110.9451687,2014-12
3914320,26029722516000013000011463S4,LITTLE CAESARS PIZZA GUAYMAS SUC 12,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,GARCÍA LÓPEZ,CALLE,NINGUNO,CALLE,NINGUNO,BOULEVARD,LICENCIADO BENITO JUÁREZ GARCÍA,625,1,,COLONIA,GUADALUPE,,,,,26,Sonora,29,Guaymas,1,Heroica Guaymas                                                                                               ,136A,48,CRUZ.CORRAL@CAFREMA.COM,27.92626486,-110.9206024,2014-12
3897308,26043722517000033010011463S1,LITTLE CAESARS PIZZA JESUS GARCIA SUC 13,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,RUÍZ CORTINES,CALLE,ORIZABA,BOULEVARD,ÁLAMOS,CALLE,NÁCORI,6,,,CIUDAD INDUSTRIAL,EMPALME,,,,,26,Sonora,43,Nogales,1,Heroica Nogales                                                                                               ,765,6,CRUZ.CORRAL@CAFREMA.COM,31.29857147,-110.9360125,2014-12
3904758,26030722516000173000011463S4,LITTLE CAESARS PIZZA MISIONES SUC 3,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,IGNACIO SALAZAR,CALLE,REPÚBLICA DE BELICE,CALLE,ARTURO BLOCH,AVENIDA,ESPERANZA,743,,,FRACCIONAMIENTO,UNION DE COLONOS,CENTRO Y PLAZA COMERCIAL,PABELLON MISIONES,SN,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,5306,30,CRUZ.CORRAL@CAFREMA.COM,29.1168481,-110.9985018,2014-12
6756915,26042722517000383010011463S2,LITTLE CAESARS PIZZA NAVOJOA SUC NO 9,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,GENERAL IGNACIO PESQUEIRA,AVENIDA,Quintana Roo,AVENIDA,Nicolás Bravo,CALLE,Tiburcio Otero,606,,,COLONIA,CENTRO,,,,85800,26,Sonora,42,Navojoa,1,Navojoa                                                                                                       ,575,3,KENIA.GARCIA@CAFREMAFOODS.COM,27.07515667,-109.4439652,2016-10
3921546,26018722516000043000011463S4,LITTLE CAESARS PIZZA OBREGON 1 SUC 5,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,LICENCIADO MIGUEL ALEMÁN VELASCO,AVENIDA,VICENTE GUERRERO,AVENIDA,NO REELECCIÓN,CALLE,NINGUNO,255,,,COLONIA,CENTRO,,,,,26,Sonora,18,Cajeme,1,Ciudad Obregón                                                                                                ,688,1,CRUZ.CORRAL@CAFREMA.COM,27.49266561,-109.9303844,2014-12
3918244,26018722516000033000011463S5,LITTLE CAESARS PIZZA OBREGON 200 SUC 7,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,RODOLFO ELÍAS CALLES,CALLE,QUINTANA ROO,CALLE,YUCATÁN,CALLEJON,DOSCIENTOS,,,,COLONIA,CENTRO,,,,,26,Sonora,18,Cajeme,1,Ciudad Obregón                                                                                                ,739,32,CRUZ.CORRAL@CAFREMA.COM,27.48281643,-109.9487119,2014-12
3910585,26030722516000163000011463S5,LITTLE CAESARS PIZZA PALO VERDE SUC NO 8,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,FRANCISCO VILLA,BOULEVARD,SOLIDARIDAD,CALLE,ENRIQUE LEÓN OCHOA,CALLE,LÁZARO CÁRDENAS DEL RÍO,30,,,CIUDAD INDUSTRIAL,PALO VERDE,,,,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,3441,43,CRUZ.CORRAL@CAFREMA.COM,29.05702885,-110.9654671,2014-12
3913493,26030722516000193000011463S2,LITTLE CAESARS PIZZA PERISUR SUC 10,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,PERIFÉRICO SUR,CALLE,CALLE DE LOS VOLCANES,BOULEVARD,PASEO DE LAS LOMAS,CALLE,PARICUTÍN,594,,,COLONIA,LAS LOMAS,,,,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,6215,33,KENIA.GARCIA@CAFREMAFOODS.COM,29.03486505,-110.9478573,2014-12
6757482,26030722517003333010011463S9,LITTLE CAESARS PIZZA PLAZA  BOULEVARD SUCURSAL 36,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,ABELARDO L RODRÍGUEZ,AVENIDA,NAYARIT,AVENIDA,AGUASCALIENTES (FRANCISCO EUSEBIO KINO),CALLE,MARIANO MATAMOROS (FRANCISCO EUSEBIO KINO),190,,,COLONIA,CONSTITUCION,CENTRO Y PLAZA COMERCIAL,PLAZA BOULEVARD,SN,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,1873,35,CRUZ.CORRAL@CAFREMA.COM,29.09590248,-110.9533858,2016-10
3907353,26030722516000213000011463S8,LITTLE CAESARS PIZZA PROGRESO SUC 18,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,CALLE,GENERAL MIGUEL PIÑA,CALLE,CALLE DE LA REFORMA,AVENIDA,SAN NICOLÁS,258,,,COLONIA,VILLA DE CORTEZ,,,,,26,Sonora,30,Hermosillo,1,Hermosillo                                                                                                    ,4863,33,CRUZ.CORRAL@CAFREMA.COM,29.14568455,-110.9749702,2014-12
3890113,26048722516000013000011463S4,LITTLE CAESARS PIZZA PUERTO PE ASCO SUC NO 25,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,BENITO JUÁREZ GARCÍA,BOULEVARD,JOSÉ LÓPEZ PORTILLO,CALLE,ARTÍCULO 123,CALLE,PUERTO DE LA PAZ,0,,,COLONIA,LOPEZ PORTILLO,,,,,26,Sonora,48,Puerto Peñasco,1,Puerto Peñasco                                                                                                ,2452,9,CRUZ.CORRAL@CAFREMA.COM,31.33328739,-113.5292873,2014-12
8870619,26058722516000041000011463S4,LITTLE CAESARS PIZZA SANTA ANA,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,HERMOSILLO-MAGDALENA DE KINO,CALLE,Artículo 70,CALLE,Diego A. Moreno,CALLE,Melchor Ocampo,,,,COLONIA,LOS ARCOS,,,,84600,26,Sonora,58,Santa Ana,1,Santa Ana                                                                                                     ,221,16,KENIA.GARCIA@CAFREMAFOODS.COM,30.53966418,-111.11359,2019-11
3887251,26055722517000033000037396S5,LITTLE CAESARS SAN LUIS,CORPORACION DE ALIMENTOS DE MEXICALI SA,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ÁLVARO OBREGÓN,CALLE,14,CALLE,15,CALLEJON,CAPITÁN CARLOS G. CALLES (INTERNACIONAL),1408,,,COLONIA,RESIDENCIAS,,,,,26,Sonora,55,San Luis Río Colorado,1,San Luis Río Colorado                                                                                         ,268,33,REYNALDO.GAMEZ@LCORAL.COM,32.47840224,-114.764267,2014-12
3940616,26043722516000033000011463S3,PIZZAS LITTLE CAESARS,CAFREMA FOODS SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ÁLVARO OBREGÓN,PROLONGACION,VILLA SONORA,BOULEVARD,BOULEVARD DEL RAQUET,PRIVADA,NUEVO EGIPTO,0,11,,COLONIA,NUEVO NOGALES,,,,,26,Sonora,43,Nogales,1,Heroica Nogales                                                                                               ,799,13,CRUZ.CORRAL@CAFREMA.COM,31.26363387,-110.9485378,2010-07
9394603,27004722516001713000004505S0,LITTLE CAESARS 27 DE FEBRERO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,PASEO DE LA SIERRA,CALLE,Uno,AVENIDA,27 de Febrero,CALLE,Cerrada de Reforma,1349,,,COLONIA,REFORMA,,,,86080,27,Tabasco,4,Centro,1,Villahermosa                                                                                                  ,016A,50,JHERNANDEZM@GRUPOINLOSA.COM,17.98628661,-92.92997881,2023-11
9455487,27004722516001703000004505S1,LITTLE CAESARS PERIFERICO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,PERIFERICO,CARLOS PELLICER CÁMARA,CALLE,Marcelino García Barragán,CALLE,Ninguno,CALLE,Progreso,1806,,,COLONIA,PUNTA BRAVA,,,,86150,27,Tabasco,4,Centro,1,Villahermosa                                                                                                  ,899,20,JHERNANDEZM@GRUPOINLOSA.COM,17.96656386,-92.96377696,2023-11
6856004,27005722516000053000004505S9,LITTLE CAESARS PIZZA SUCURSAL COMALCALCO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,BOULEVARD,ADOLFO LÓPEZ MATEOS,CALLE,Guillermo Prieto,CALLE,Gil y Sáenz,OTRO(ESPECIFIQUE),Sin Referencia,402,1,,COLONIA,ADOLFO LOPEZ MATEOS,,,,86323,27,Tabasco,5,Comalcalco,1,Comalcalco                                                                                                    ,190,23,JHERNANDEZM@GRUPOINLOSA.COM,18.2734578,-93.21884304,2018-11
